institute,program,paper,category,round,openScore,closeScore
IIT Delhi,CEU,IIT graduates with CGPA >=8 are exempted,SC,1,425,425
IIT Delhi,CEU,IIT graduates with CGPA >=8 are exempted,ST,1,425,425
IIT Delhi,CEG,,GEN,1,524,524
IIT Delhi,CEG,,EWS,1,469,469
IIT Delhi,CEG,,OBC,1,502,502
IIT Delhi,CEG,,SC,1,520,520
IIT Delhi,CEG,,ST,1,325,325
IIT Delhi,CES,IIT graduates with CGPA >=8 are exempted,GEN,1,624,624
IIT Delhi,CES,IIT graduates with CGPA >=8 are exempted,EWS,1,677,677
IIT Delhi,CES,IIT graduates with CGPA >=8 are exempted,OBC,1,618,618
IIT Delhi,CES,IIT graduates with CGPA >=8 are exempted,SC,1,517,517
IIT Delhi,CES,IIT graduates with CGPA >=8 are exempted,ST,1,389,389
IIT Delhi,CEW,,GEN,1,509,509
IIT Delhi,CEW,,EWS,1,569,569
IIT Delhi,CEW,,OBC,1,461,461
IIT Delhi,CEW,,SC,1,509,509
IIT Delhi,CEW,,ST,1,412,412
IIT Delhi,CEP,,GEN,1,632,632
IIT Delhi,CEP,,OBC,1,625,625
IIT Delhi,CEP,,SC,1,488,488
IIT Delhi,MCS,CS,GEN,1,800,800
IIT Delhi,MCS,CS,EWS,1,815,815
IIT Delhi,MCS,CS,OBC,1,718,718
IIT Delhi,MCS,CS,SC,1,589,589
IIT Delhi,MCS,CS,ST,1,556,556
IIT Delhi,MCS,CS,PwD,1,784,784
IIT Delhi,EEE,EC,GEN,1,596,596
IIT Delhi,EEE,EC,EWS,1,608,608
IIT Delhi,EEE,EC,OBC,1,600,600
IIT Delhi,EEE,EC,SC,1,397,397
IIT Delhi,EET,CS/DA/EC,GEN,1,760,760
IIT Delhi,EET,CS/DA/EC,EWS,1,761,761
IIT Delhi,EET,CS/DA/EC,OBC,1,718,718
IIT Delhi,EET,CS/DA/EC,SC,1,552,552
IIT Delhi,EET,CS/DA/EC,ST,1,440,440
IIT Delhi,EEA,AE/BM/BT/CH/SC/EC/EE/IN/ME,GEN,1,635,635
IIT Delhi,EEA,AE/BM/BT/CH/SC/EC/EE/IN/ME,EWS,1,543,543
IIT Delhi,EEA,AE/BM/BT/CH/SC/EC/EE/IN/ME,OBC,1,571,571
IIT Delhi,EEA,AE/BM/BT/CH/SC/EC/EE/IN/ME,SC,1,452,452
IIT Delhi,EEN,CS/DA/EE/EC/IN/PH,GEN,1,772,772
IIT Delhi,EEN,CS/DA/EE/EC/IN/PH,EWS,1,788,788
IIT Delhi,EEN,CS/DA/EE/EC/IN/PH,OBC,1,721,721
IIT Delhi,EEN,CS/DA/EE/EC/IN/PH,SC,1,512,512
IIT Delhi,EEN,CS/DA/EE/EC/IN/PH,ST,1,413,413
IIT Delhi,EEP,EE/EC/IN,GEN,1,614,614
IIT Delhi,EEP,EE/EC/IN,EWS,1,519,519
IIT Delhi,EEP,EE/EC/IN,OBC,1,547,547
IIT Delhi,EEP,EE/EC/IN,SC,1,393,393
IIT Delhi,EEP,EE/EC/IN,ST,1,346,346
IIT Delhi,EES,EE,GEN,1,582,582
IIT Delhi,EES,EE,EWS,1,504,504
IIT Delhi,EES,EE,OBC,1,515,515
IIT Delhi,EES,EE,SC,1,496,496
IIT Delhi,MEM,ME and PI,GEN,1,746,746
IIT Delhi,MEM,ME and PI,EWS,1,615,615
IIT Delhi,MEM,ME and PI,OBC,1,715,715
IIT Delhi,MEM,ME and PI,SC,1,497,497
IIT Delhi,MEM,ME and PI,ST,1,359,359
IIT Delhi,MEM,ME and PI,PwD,1,352,352
IIT Delhi,MEE,ALL,GEN,1,715,715
IIT Delhi,MEE,ALL,EWS,1,700,700
IIT Delhi,MEE,ALL,OBC,1,628,628
IIT Delhi,MEE,ALL,SC,1,380,380
IIT Delhi,MEE,ALL,ST,1,290,290
IIT Delhi,MEE,ALL,PwD,1,255,255
IIT Delhi,MEP,ME and PI,GEN,1,511,511
IIT Delhi,MEP,ME and PI,EWS,1,461,461
IIT Delhi,MEP,ME and PI,OBC,1,504,504
IIT Delhi,MEP,ME and PI,SC,1,361,361
IIT Delhi,MEP,ME and PI,ST,1,266,266
IIT Delhi,MET,ME and PI,GEN,1,632,632
IIT Delhi,MET,ME and PI,EWS,1,504,504
IIT Delhi,MET,ME and PI,OBC,1,539,539
IIT Delhi,MET,ME and PI,SC,1,428,428
IIT Delhi,MET,ME and PI,ST,1,318,318
IIT Delhi,MSM,Materials,ST,1,323,323
IIT Delhi,PHA,Physics,GEN,1,403,403
IIT Delhi,PHA,Physics,EWS,1,423,423
IIT Delhi,PHA,Physics,OBC,1,368,368
IIT Delhi,PHA,Physics,SC,1,268,268
IIT Delhi,PHM,physics,GEN,1,448,448
IIT Delhi,PHM,physics,EWS,1,423,423
IIT Delhi,PHM,physics,OBC,1,370,370
IIT Delhi,PHM,physics,SC,1,273,273
IIT Delhi,PHM,physics,ST,1,288,288
IIT Delhi,TTE,,GEN,1,429,429
IIT Delhi,TTE,,EWS,1,486,486
IIT Delhi,TTE,,OBC,1,378,378
IIT Delhi,TTE,,SC,1,406,406
IIT Delhi,TTE,,ST,1,269,269
IIT Delhi,TTP,,GEN,1,373,373
IIT Delhi,ESN,B.TECH/B.E,GEN,1,500,500
IIT Delhi,ESN,B.TECH/B.E,EWS,1,500,500
IIT Delhi,ESN,B.TECH/B.E,OBC,1,500,500
IIT Delhi,ESN,B.TECH/B.E,SC,1,300,300
IIT Delhi,ESN,B.TECH/B.E,ST,1,300,300
IIT Delhi,ESN,B.TECH/B.E,PwD,1,300,300
IIT Delhi,JID,Electectonics,GEN,1,583,583
IIT Delhi,JID,Electectonics,OBC,1,553,553
IIT Delhi,JID,Electectonics,SC,1,455,455
IIT Delhi,JOP,Physics,GEN,1,528,528
IIT Delhi,JOP,Physics,EWS,1,513,513
IIT Delhi,JOP,Physics,OBC,1,373,373
IIT Delhi,JOP,Physics,SC,1,290,290
IIT Delhi,JTM,GATE,GEN,1,616,616
IIT Delhi,JTM,GATE,EWS,1,622,622
IIT Delhi,JTM,GATE,OBC,1,508,508
IIT Delhi,JTM,GATE,SC,1,385,385
IIT Delhi,JTM,GATE,ST,1,314,314
IIT Delhi,JCS,GATE,GEN,1,761,761
IIT Delhi,JCS,GATE,EWS,1,731,731
IIT Delhi,JCS,GATE,OBC,1,710,710
IIT Delhi,JCS,GATE,SC,1,564,564
IIT Delhi,JRB,GATE,GEN,1,675,675
IIT Delhi,JRB,GATE,OBC,1,652,652
IIT Delhi,JRB,GATE,SC,1,486,486
IIT Delhi,JVL,EC,GEN,1,710,710
IIT Delhi,JVL,EC,OBC,1,842,842
IIT Delhi,CTE,ME,OBC,1,535,535
IIT Delhi,CTE,ME,ST,1,437,437
IIT Delhi,BEM,Valid GATE Score in Life Sciences or Biotechnology or CHemical Engg.,GEN,1,793,793
IIT Delhi,BEM,Valid GATE Score in Life Sciences or Biotechnology or CHemical Engg.,EWS,1,676,676
IIT Delhi,BEM,Valid GATE Score in Life Sciences or Biotechnology or CHemical Engg.,OBC,1,669,669
IIT Delhi,BEM,Valid GATE Score in Life Sciences or Biotechnology or CHemical Engg.,SC,1,441,441
IIT Delhi,BEM,Valid GATE Score in Life Sciences or Biotechnology or CHemical Engg.,ST,1,342,342
IIT Delhi,AMA,ALL,GEN,2,511,511
IIT Delhi,AMA,ALL,OBC,2,543,543
IIT Delhi,AIB,,EWS,2,760,760
IIT Delhi,AIB,,OBC,2,694,694
IIT Delhi,BMT,,GEN,2,424,424
IIT Delhi,BMT,,EWS,2,460,460
IIT Delhi,BMT,,OBC,2,534,534
IIT Delhi,AST,,GEN,2,464,464
IIT Delhi,AST,,OBC,2,370,370
IIT Delhi,AST,,SC,2,310,310
IIT Delhi,AST,,ST,2,304,304
IIT Delhi,CET,,GEN,2,592,592
IIT Delhi,CET,,OBC,2,509,509
IIT Delhi,CET,,ST,2,321,321
IIT Delhi,CEV,,GEN,2,426,426
IIT Delhi,CEV,,EWS,2,382,382
IIT Delhi,CEG,,GEN,2,464,464
IIT Delhi,CEG,,OBC,2,392,392
IIT Delhi,CES,,GEN,2,366,366
IIT Delhi,CES,,EWS,2,487,487
IIT Delhi,CES,,OBC,2,348,348
IIT Delhi,CES,,SC,2,434,434
IIT Delhi,CES,,ST,2,355,355
IIT Delhi,CEW,,OBC,2,404,404
IIT Delhi,CEW,,SC,2,393,393
IIT Delhi,CEP,,GEN,2,598,598
IIT Delhi,CEP,,SC,2,472,472
IIT Delhi,EEE,EC,GEN,2,593,593
IIT Delhi,EEE,EC,EWS,2,495,495
IIT Delhi,EEE,EC,OBC,2,568,568
IIT Delhi,EET,CS/DA/EC,GEN,2,752,752
IIT Delhi,EET,CS/DA/EC,OBC,2,711,711
IIT Delhi,EEA,AE/BM/BT/CH/SC/EC/EE/IN/ME,EWS,2,718,718
IIT Delhi,EEA,AE/BM/BT/CH/SC/EC/EE/IN/ME,OBC,2,562,562
IIT Delhi,EEA,AE/BM/BT/CH/SC/EC/EE/IN/ME,SC,2,444,444
IIT Delhi,EEN,CS/DA/EE/EC/IN/PH,GEN,2,767,767
IIT Delhi,EEN,CS/DA/EE/EC/IN/PH,OBC,2,689,689
IIT Delhi,EEP,EE/EC/IN,EWS,2,547,547
IIT Delhi,EEP,EE/EC/IN,SC,2,393,393
IIT Delhi,EES,EE,GEN,2,496,496
IIT Delhi,EES,EE,OBC,2,480,480
IIT Delhi,EES,EE,SC,2,425,425
IIT Delhi,MEE,ALL,GEN,2,668,668
IIT Delhi,MEE,ALL,OBC,2,626,626
IIT Delhi,MEE,ALL,ST,2,253,253
IIT Delhi,MEP,ME and PI,GEN,2,456,456
IIT Delhi,MEP,ME and PI,SC,2,359,359
IIT Delhi,MEP,ME and PI,ST,2,253,253
IIT Delhi,MET,ME and PI,GEN,2,546,546
IIT Delhi,MET,ME and PI,OBC,2,501,501
IIT Delhi,MET,ME and PI,SC,2,383,383
IIT Delhi,MET,ME and PI,ST,2,253,253
IIT Delhi,MSM,Metallurgical Engineering,GEN,2,362,362
IIT Delhi,PHM,,GEN,2,463,463
IIT Delhi,JOP,Electronics and Communication,GEN,2,526,526
IIT Delhi,JTM,,GEN,2,710,710
IIT Delhi,JTM,,OBC,2,531,531
IIT Delhi,JCS,,OBC,2,706,706
IIT Delhi,BEM,,GEN,2,613,613
IIT Patna,M.Tech Computer Science and Engineering,,GEN,1,747,747
IIT Patna,M.Tech Computer Science and Engineering,,GEN,2,743,743
IIT Patna,M.Tech Computer Science and Engineering,,GEN,3,735,735
IIT Patna,M.Tech Computer Science and Engineering,,GEN,4,731,731
IIT Patna,M.Tech Computer Science and Engineering,,GEN,5,727,727
IIT Patna,M.Tech Computer Science and Engineering,,GEN,6,722,722
